,formulas,rmse,pearson_coeff,pval
14117,(rs_A**3 - rp_B)/(sqrt(fabs(rp_B))),0.1676965933622777,-0.47718313266332246,5.824706317673066e-06
14118,(rs_A**3 - rp_B)/(sqrt(fabs(rs_A))),0.1497523410738148,-0.5504694214271837,8.428645189250051e-08
14119,(rs_A**3 - rp_B)/(sqrt(fabs(rs_B))),0.1641052290327299,-0.48998525734433096,2.9786703264356673e-06
14120,(rs_A**3 - rp_B**2)/((EA_A**2)),0.1709430227799308,-0.4440031025240676,2.93658206321284e-05
14121,(rs_A**3 - rp_B**2)/((EA_A**3)),0.2169077598314528,-0.07896122992785597,0.4807172239963303
14122,(rs_A**3 - rp_B**2)/((EA_B**2)),0.1676044973656604,-0.464837637724097,1.084560015107172e-05
14123,(rs_A**3 - rp_B**2)/((EA_B**3)),0.2120204603459848,0.21767076681134534,0.04947723073517963
14124,(rs_A**3 - rp_B**2)/((IP_A**2)),0.1817365408551389,-0.3796590641686621,0.0004350275258888611
14125,(rs_A**3 - rp_B**2)/((IP_A**3)),0.1879108358187568,0.33548130649422864,0.002062435332221788
14126,(rs_A**3 - rp_B**2)/((IP_B**2)),0.1569264283159447,-0.5118747144911193,8.869954152056397e-07
14127,(rs_A**3 - rp_B**2)/((IP_B**3)),0.1607414714483127,0.4920685331977536,2.6638276113270184e-06
14128,(rs_A**3 - rp_B**2)/((Z_A**2)),0.2069943307801742,-0.1080576999427714,0.3338864033899054
14129,(rs_A**3 - rp_B**2)/((Z_A**3)),0.2077730077164397,-0.0776034505730038,0.4883177101024148
14130,(rs_A**3 - rp_B**2)/((Z_B**2)),0.1995192266012796,-0.2454389861290258,0.026246916784884916
14131,(rs_A**3 - rp_B**2)/((Z_B**3)),0.2027458860915653,-0.19695426261566285,0.07614052998274479
14132,(rs_A**3 - rp_B**2)/((rp_A**2)),0.1456132055368417,-0.5736653746315389,1.7647705990257767e-08
14133,(rs_A**3 - rp_B**2)/((rp_A**3)),0.1760056217855478,-0.48815370946017,3.2840809220228657e-06
14134,(rs_A**3 - rp_B**2)/((rp_B**2)),0.2007368212849701,-0.2820192721016277,0.01026066910923958
14135,(rs_A**3 - rp_B**2)/((rp_B**3)),0.2040571275501981,-0.21616117152067071,0.05111663892481171
14136,(rs_A**3 - rp_B**2)/((rs_A**2)),0.1378103835243597,-0.602442634611137,2.1259753832971322e-09
14137,(rs_A**3 - rp_B**2)/((rs_A**3)),0.1560171733413238,-0.5421274309967298,1.437502385045504e-07
14138,(rs_A**3 - rp_B**2)/((rs_B**2)),0.1951283631690525,-0.341576745716606,0.0016856786856877498
14139,(rs_A**3 - rp_B**2)/((rs_B**3)),0.2024139415464813,-0.26535186637885694,0.0159815673794234
14140,(rs_A**3 - rp_B**2)/(exp(EA_A)),0.176957427964227,-0.40965686093215514,0.000132475001717779
14141,(rs_A**3 - rp_B**2)/(exp(EA_B)),0.1879047286118911,-0.3515602640852976,0.0012008139283896464
14142,(rs_A**3 - rp_B**2)/(exp(IP_A)),0.2116532794671507,-0.18329242899465348,0.09929129427237918
14143,(rs_A**3 - rp_B**2)/(exp(IP_B)),0.2064498320438367,-0.1331610716171768,0.2330131954569158
14144,(rs_A**3 - rp_B**2)/(exp(Z_A)),0.2079498359132051,-0.06963149451798496,0.5341949299004569
14145,(rs_A**3 - rp_B**2)/(exp(Z_B)),0.2111750063653072,-0.0859162190693926,0.44279542981251097
14146,(rs_A**3 - rp_B**2)/(exp(rp_A)),0.143114554835429,-0.5792096049952637,1.192588024748746e-08
14147,(rs_A**3 - rp_B**2)/(exp(rp_B)),0.1727463397834672,-0.4520654689518665,2.012712452376524e-05
14148,(rs_A**3 - rp_B**2)/(exp(rs_A)),0.1350632311125972,-0.6095987496814634,1.2150699302925623e-09
14149,(rs_A**3 - rp_B**2)/(exp(rs_B)),0.1673566778535185,-0.4738721793897877,6.897787993747295e-06
14150,(rs_A**3 - rp_B**2)/(sqrt(fabs(EA_A))),0.1546676172215335,-0.5220299412371436,4.910618605744255e-07
14151,(rs_A**3 - rp_B**2)/(sqrt(fabs(EA_B))),0.1549195294749835,-0.5232303320615302,4.5732885317359644e-07
14152,(rs_A**3 - rp_B**2)/(sqrt(fabs(IP_A))),0.1662579049135371,-0.46980390920442083,8.470393978908601e-06
14153,(rs_A**3 - rp_B**2)/(sqrt(fabs(IP_B))),0.1560698781693471,-0.517539976666465,6.392884780873736e-07
14154,(rs_A**3 - rp_B**2)/(sqrt(fabs(Z_A))),0.1569867023025009,-0.5102084240530902,9.755888383654248e-07
14155,(rs_A**3 - rp_B**2)/(sqrt(fabs(Z_B))),0.174098710021327,-0.44401532114305553,2.9349224194351712e-05
14156,(rs_A**3 - rp_B**2)/(sqrt(fabs(rp_A))),0.1533865131610013,-0.5321531980767882,2.671240953044678e-07
14157,(rs_A**3 - rp_B**2)/(sqrt(fabs(rp_B))),0.1691066910517917,-0.46834513739601713,9.11191710047385e-06
14158,(rs_A**3 - rp_B**2)/(sqrt(fabs(rs_A))),0.152670760477932,-0.5354991042389009,2.1747327396065642e-07
14159,(rs_A**3 - rp_B**2)/(sqrt(fabs(rs_B))),0.1655364405069322,-0.4816011814466914,4.635382284432945e-06
14160,(rs_A**3 - rp_B**3)/((EA_A**2)),0.177343200382907,-0.4087552465857148,0.00013752369925193738
14161,(rs_A**3 - rp_B**3)/((EA_A**3)),0.2190660389088639,-0.07179783773225307,0.5215201152578987
14162,(rs_A**3 - rp_B**3)/((EA_B**2)),0.1840181570845879,-0.36735077302228003,0.0006863899347110243
14163,(rs_A**3 - rp_B**3)/((EA_B**3)),0.2129409408771036,0.0892828704678334,0.42505985252155337
14164,(rs_A**3 - rp_B**3)/((IP_A**2)),0.1819161238543565,-0.37806564036701995,0.0004619521869098129
14165,(rs_A**3 - rp_B**3)/((IP_A**3)),0.1879831156731891,0.33468698342730624,0.0021167442938533213
14166,(rs_A**3 - rp_B**3)/((IP_B**2)),0.1592735325649947,-0.4982288499635197,1.9061632281950106e-06
14167,(rs_A**3 - rp_B**3)/((IP_B**3)),0.1639443521459789,0.47297083125658024,7.220537991998931e-06
14168,(rs_A**3 - rp_B**3)/((Z_A**2)),0.2071116745856756,-0.1035517653432038,0.35455116493733124
14169,(rs_A**3 - rp_B**3)/((Z_A**3)),0.2078244290958277,-0.07536730446302017,0.5009723184559591
14170,(rs_A**3 - rp_B**3)/((Z_B**2)),0.2003563353647429,-0.22971871569823604,0.037883923338548675
14171,(rs_A**3 - rp_B**3)/((Z_B**3)),0.2038414616133608,-0.17441178197103335,0.1170779306537081
14172,(rs_A**3 - rp_B**3)/((rp_A**2)),0.1635341624304282,-0.4830987446959875,4.2869672583125325e-06
14173,(rs_A**3 - rp_B**3)/((rp_A**3)),0.1968929707377869,-0.31019301574169367,0.004566671575160087
14174,(rs_A**3 - rp_B**3)/((rp_B**2)),0.2006368290700766,-0.27909711721736397,0.01111045127977863
14175,(rs_A**3 - rp_B**3)/((rp_B**3)),0.2039698220476555,-0.21458695348815546,0.05287349038290271
14176,(rs_A**3 - rp_B**3)/((rs_A**2)),0.1538172692092191,-0.5285855046988963,3.3180686765171405e-07
14177,(rs_A**3 - rp_B**3)/((rs_A**3)),0.1804975986385875,-0.39777939486933145,0.00021501333350971546
14178,(rs_A**3 - rp_B**3)/((rs_B**2)),0.19509726337564,-0.3381217372853182,0.0018907998112418834
14179,(rs_A**3 - rp_B**3)/((rs_B**3)),0.2022676302587361,-0.26333837714825603,0.0168310543192872
14180,(rs_A**3 - rp_B**3)/(exp(EA_A)),0.1781001838656185,-0.40084462016515116,0.00019008008197544116
14181,(rs_A**3 - rp_B**3)/(exp(EA_B)),0.1878817204610735,-0.35139665419130806,0.0012076145047793681
14182,(rs_A**3 - rp_B**3)/(exp(IP_A)),0.2093363391064013,-0.07847795905362438,0.4834151749046298
14183,(rs_A**3 - rp_B**3)/(exp(IP_B)),0.2064136897651175,-0.13363201197720287,0.23134984527864266
14184,(rs_A**3 - rp_B**3)/(exp(Z_A)),0.2079772281852905,-0.06854065116374798,0.540634472566929
14185,(rs_A**3 - rp_B**3)/(exp(Z_B)),0.2120967228247865,-0.009345753689521542,0.933587575112839
14186,(rs_A**3 - rp_B**3)/(exp(rp_A)),0.1562248886345373,-0.5166087808708434,6.749181075136041e-07
14187,(rs_A**3 - rp_B**3)/(exp(rp_B)),0.1735300136247709,-0.4458609699203223,2.6940326561955787e-05
14188,(rs_A**3 - rp_B**3)/(exp(rs_A)),0.1446547526193256,-0.5676398841450883,2.679932537508059e-08
14189,(rs_A**3 - rp_B**3)/(exp(rs_B)),0.1682883658013095,-0.4675314575681895,9.489252890283687e-06
14190,(rs_A**3 - rp_B**3)/(sqrt(fabs(EA_A))),0.1561790268694501,-0.5142443534609817,7.740067592795915e-07
14191,(rs_A**3 - rp_B**3)/(sqrt(fabs(EA_B))),0.1575285299184894,-0.5090463345933973,1.0422505853191156e-06
14192,(rs_A**3 - rp_B**3)/(sqrt(fabs(IP_A))),0.167014016390979,-0.4649814488652389,1.076882799631515e-05
14193,(rs_A**3 - rp_B**3)/(sqrt(fabs(IP_B))),0.1575965855563657,-0.5090439464552603,1.042391902621231e-06
14194,(rs_A**3 - rp_B**3)/(sqrt(fabs(Z_A))),0.1594491513915501,-0.4970819952899927,2.0297086984082214e-06
14195,(rs_A**3 - rp_B**3)/(sqrt(fabs(Z_B))),0.1752308995169596,-0.43488695484500933,4.4506737049394164e-05
14196,(rs_A**3 - rp_B**3)/(sqrt(fabs(rp_A))),0.1559611842908578,-0.5183010077070656,6.114977195744982e-07
14197,(rs_A**3 - rp_B**3)/(sqrt(fabs(rp_B))),0.1699947464304339,-0.46192773953087696,1.2513568509493056e-05
14198,(rs_A**3 - rp_B**3)/(sqrt(fabs(rs_A))),0.1551322425858702,-0.5224118358085512,4.800827343263988e-07
14199,(rs_A**3 - rp_B**3)/(sqrt(fabs(rs_B))),0.1665282872454749,-0.47510116481212206,6.479484477006299e-06
14200,(rs_A**3 - rs_B)/((EA_A**2)),0.1635396120028341,-0.48760770730983477,3.380678344566061e-06
14201,(rs_A**3 - rs_B)/((EA_A**3)),0.2096943546173448,-0.12259363557247611,0.2725387430744024
14202,(rs_A**3 - rs_B)/((EA_B**2)),0.1358881891310965,-0.6242279610145801,3.7034879142451297e-10
14203,(rs_A**3 - rs_B)/((EA_B**3)),0.1777463393019605,0.5556385142166311,6.0102389377694e-08
14204,(rs_A**3 - rs_B)/((IP_A**2)),0.1812528902142286,-0.3831393974553828,0.0003811454281183011
14205,(rs_A**3 - rs_B)/((IP_A**3)),0.1876423727579862,0.33756912959770025,0.0019256172295197109
14206,(rs_A**3 - rs_B)/((IP_B**2)),0.1542707021322101,-0.5279953942445855,3.438412215111632e-07
14207,(rs_A**3 - rs_B)/((IP_B**3)),0.1578569769875768,0.511377756052205,9.125891317894251e-07
14208,(rs_A**3 - rs_B)/((Z_A**2)),0.2069237711766571,-0.11158821049147295,0.31823916057156165
14209,(rs_A**3 - rs_B)/((Z_A**3)),0.2077676142471931,-0.07870508495540979,0.4821461983760829
14210,(rs_A**3 - rs_B)/((Z_B**2)),0.1980446369608957,-0.2747084986763655,0.012501807284218479
14211,(rs_A**3 - rs_B)/((Z_B**3)),0.200890947513628,-0.23773174208225728,0.0315047350958214
14212,(rs_A**3 - rs_B)/((rp_A**2)),0.1105841903107093,-0.7217917788101356,1.9948307314496034e-14
14213,(rs_A**3 - rs_B)/((rp_A**3)),0.08631500336458885,-0.7964037502335762,3.731214163753333e-19
14214,(rs_A**3 - rs_B)/((rp_B**2)),0.2010268970002441,-0.2894039067141061,0.008361304252827585
14215,(rs_A**3 - rs_B)/((rp_B**3)),0.2043635580041666,-0.21971020050627765,0.047331379041180226
14216,(rs_A**3 - rs_B)/((rs_A**2)),0.1070367500587585,-0.7258853414294663,1.2058770470183226e-14
14217,(rs_A**3 - rs_B)/((rs_A**3)),0.07741812637654398,-0.8238267834756121,2.030802965441041e-21
14218,(rs_A**3 - rs_B)/((rs_B**2)),0.1950085906427305,-0.3507953111352824,0.0012329107355378013
14219,(rs_A**3 - rs_B)/((rs_B**3)),0.2028380310147087,-0.27078075747359537,0.013872976783435624
14220,(rs_A**3 - rs_B)/(exp(EA_A)),0.1751650877619245,-0.4230822142258878,7.49438957103468e-05
14221,(rs_A**3 - rs_B)/(exp(EA_B)),0.1875246707556957,-0.35389941337187014,0.0011073074075785996
14222,(rs_A**3 - rs_B)/(exp(IP_A)),0.2193029954528559,-0.3318511938919013,0.0023212841850392386
14223,(rs_A**3 - rs_B)/(exp(IP_B)),0.2065654093170294,-0.13167044187901308,0.23833285282737737
14224,(rs_A**3 - rs_B)/(exp(Z_A)),0.2079652710546044,-0.06940827605671349,0.5355095504720221
14225,(rs_A**3 - rs_B)/(exp(Z_B)),0.2090206116973181,-0.23296777880310549,0.03517816136148873
14226,(rs_A**3 - rs_B)/(exp(rp_A)),0.1194512749073986,-0.6810013053745112,1.9241606949469586e-12
14227,(rs_A**3 - rs_B)/(exp(rp_B)),0.1706550783112226,-0.46574631060590066,1.0368994366877094e-05
14228,(rs_A**3 - rs_B)/(exp(rs_A)),0.1185467881906045,-0.6770092506982084,2.8934204713807034e-12
14229,(rs_A**3 - rs_B)/(exp(rs_B)),0.1651091231412211,-0.4870292148454677,3.4859360588400425e-06
14230,(rs_A**3 - rs_B)/(sqrt(fabs(EA_A))),0.1521079537206229,-0.5344281635501897,2.32324949179166e-07
14231,(rs_A**3 - rs_B)/(sqrt(fabs(EA_B))),0.1506036589291848,-0.5458087918213592,1.1378039846358683e-07
14232,(rs_A**3 - rs_B)/(sqrt(fabs(IP_A))),0.1647697095406666,-0.47852689928122694,5.435645573037746e-06
14233,(rs_A**3 - rs_B)/(sqrt(fabs(IP_B))),0.1536532139900199,-0.5306388206146719,2.9296684314020644e-07
14234,(rs_A**3 - rs_B)/(sqrt(fabs(Z_A))),0.1532204205020473,-0.5295672365484971,3.1266512628805606e-07
14235,(rs_A**3 - rs_B)/(sqrt(fabs(Z_B))),0.1714476469357427,-0.4626975019446701,1.2050400771598936e-05
14236,(rs_A**3 - rs_B)/(sqrt(fabs(rp_A))),0.149052595615463,-0.5544819537295501,6.48587519713994e-08
14237,(rs_A**3 - rs_B)/(sqrt(fabs(rp_B))),0.1668740072859177,-0.4818980056715252,4.564278113361828e-06
14238,(rs_A**3 - rs_B)/(sqrt(fabs(rs_A))),0.1484838118128094,-0.5568094033761923,5.5625892350259575e-08
14239,(rs_A**3 - rs_B)/(sqrt(fabs(rs_B))),0.163239204949135,-0.4946880518231772,2.312314857940687e-06
14240,(rs_A**3 - rs_B**2)/((EA_A**2)),0.1732850095741927,-0.43022391179452985,5.4805380148908915e-05
14241,(rs_A**3 - rs_B**2)/((EA_A**3)),0.1997964228311464,-0.23760597689768115,0.03159738933550743
14242,(rs_A**3 - rs_B**2)/((EA_B**2)),0.1563811851905267,-0.5280717330839233,3.422614650484061e-07
14243,(rs_A**3 - rs_B**2)/((EA_B**3)),0.2268278816893176,0.26658692220224817,0.015479012825491802
14244,(rs_A**3 - rs_B**2)/((IP_A**2)),0.1812351014281028,-0.38322477479796163,0.00037990409678246006
14245,(rs_A**3 - rs_B**2)/((IP_A**3)),0.1875791808902801,0.3380632131526867,0.001894460117107624
14246,(rs_A**3 - rs_B**2)/((IP_B**2)),0.1552232755243759,-0.5226809528287782,4.724857759123012e-07
14247,(rs_A**3 - rs_B**2)/((IP_B**3)),0.159074846103902,0.5043897338486725,1.3550010691689961e-06
14248,(rs_A**3 - rs_B**2)/((Z_A**2)),0.2073575485006201,-0.09462580048827825,0.39776582743731365
14249,(rs_A**3 - rs_B**2)/((Z_A**3)),0.2080017692788315,-0.06887284256504339,0.5386694320409241
14250,(rs_A**3 - rs_B**2)/((Z_B**2)),0.1994040712093475,-0.24806752399049953,0.024633018578847525
14251,(rs_A**3 - rs_B**2)/((Z_B**3)),0.2026071721422996,-0.20002599506039756,0.07158298684354174
14252,(rs_A**3 - rs_B**2)/((rp_A**2)),0.1341905059143683,-0.6276265368259697,2.7852832894188656e-10
14253,(rs_A**3 - rs_B**2)/((rp_A**3)),0.1590387939970633,-0.586183320218276,7.208752133035445e-09
14254,(rs_A**3 - rs_B**2)/((rp_B**2)),0.2007802623900041,-0.2848941741376311,0.009480578510878036
14255,(rs_A**3 - rs_B**2)/((rp_B**3)),0.2040971978821789,-0.2173159766650774,0.049858586727324
14256,(rs_A**3 - rs_B**2)/((rs_A**2)),0.1217619357102251,-0.669688650831016,6.014972365470482e-12
14257,(rs_A**3 - rs_B**2)/((rs_A**3)),0.1258240118800742,-0.6787610566915424,2.4210643025905506e-12
14258,(rs_A**3 - rs_B**2)/((rs_B**2)),0.1950182935102032,-0.3461340061668462,0.0014458674928818495
14259,(rs_A**3 - rs_B**2)/((rs_B**3)),0.2024897115600228,-0.2676726878626508,0.015048534614669389
14260,(rs_A**3 - rs_B**2)/(exp(EA_A)),0.176208368601848,-0.41559762272983325,0.00010326312481259539
14261,(rs_A**3 - rs_B**2)/(exp(EA_B)),0.1873224648090133,-0.35557903723155926,0.0010442939810022353
14262,(rs_A**3 - rs_B**2)/(exp(IP_A)),0.2144585790077539,-0.1354615924043964,0.2249663950929244
14263,(rs_A**3 - rs_B**2)/(exp(IP_B)),0.2064613396696789,-0.13302886034813102,0.2334816548665436
14264,(rs_A**3 - rs_B**2)/(exp(Z_A)),0.2081212497137122,-0.06322935868067422,0.5725218316344999
14265,(rs_A**3 - rs_B**2)/(exp(Z_B)),0.2109949854089351,-0.09665094732107432,0.38769772181749057
14266,(rs_A**3 - rs_B**2)/(exp(rp_A)),0.132160387966862,-0.6295948469862991,2.3578369091558594e-10
14267,(rs_A**3 - rs_B**2)/(exp(rp_B)),0.1715179463423945,-0.4602154552065978,1.3604271824913626e-05
14268,(rs_A**3 - rs_B**2)/(exp(rs_A)),0.1243281132862909,-0.6540508447725374,2.685643784924329e-11
14269,(rs_A**3 - rs_B**2)/(exp(rs_B)),0.1658803410644065,-0.4826202339285748,4.395525504538514e-06
14270,(rs_A**3 - rs_B**2)/(sqrt(fabs(EA_A))),0.1535124580743683,-0.5274484171167769,3.5536396477059194e-07
14271,(rs_A**3 - rs_B**2)/(sqrt(fabs(EA_B))),0.152348097507765,-0.5367979828139495,2.006670955079789e-07
14272,(rs_A**3 - rs_B**2)/(sqrt(fabs(IP_A))),0.1650690453803038,-0.47676183165659725,5.95197106495072e-06
14273,(rs_A**3 - rs_B**2)/(sqrt(fabs(IP_B))),0.1542678793243385,-0.5273002068729387,3.585485783474103e-07
14274,(rs_A**3 - rs_B**2)/(sqrt(fabs(Z_A))),0.1567295000055175,-0.5119046897277315,8.854735518007715e-07
14275,(rs_A**3 - rs_B**2)/(sqrt(fabs(Z_B))),0.1729756796565544,-0.4522742489204472,1.9928657437094768e-05
14276,(rs_A**3 - rs_B**2)/(sqrt(fabs(rp_A))),0.1510127767213804,-0.5445218351744826,1.2351028985720202e-07
14277,(rs_A**3 - rs_B**2)/(sqrt(fabs(rp_B))),0.1676766341066421,-0.47720452687958764,5.8183123018126225e-06
14278,(rs_A**3 - rs_B**2)/(sqrt(fabs(rs_A))),0.1500451214529578,-0.5489877776221826,9.2768170401799e-08
14279,(rs_A**3 - rs_B**2)/(sqrt(fabs(rs_B))),0.1639612437548281,-0.490694381505972,2.8677666101578333e-06
14280,(rs_A**3 - rs_B**3)/((EA_A**2)),0.1794918813594653,-0.39127410681525304,0.0002782057219707922
14281,(rs_A**3 - rs_B**3)/((EA_A**3)),0.1942452935037141,-0.29461301439244164,0.007214235259106073
14282,(rs_A**3 - rs_B**3)/((EA_B**2)),0.169993115831954,-0.4568907763174522,1.59805854523718e-05
14283,(rs_A**3 - rs_B**3)/((EA_B**3)),0.2249925648900918,0.1025718256845182,0.3591480037452418
14284,(rs_A**3 - rs_B**3)/((IP_A**2)),0.1811943369485245,-0.38338641655811095,0.0003775640769765523
14285,(rs_A**3 - rs_B**3)/((IP_A**3)),0.1875153788032456,0.3384725574121098,0.0018689915541047519
14286,(rs_A**3 - rs_B**3)/((IP_B**2)),0.1559431271292714,-0.5186811956609342,5.980459330383268e-07
14287,(rs_A**3 - rs_B**3)/((IP_B**3)),0.1600023002199593,0.49906290473420273,1.8208031134203555e-06
14288,(rs_A**3 - rs_B**3)/((Z_A**2)),0.2076150972465284,-0.08427855670658062,0.45157049650331305
14289,(rs_A**3 - rs_B**3)/((Z_A**3)),0.2081445827147383,-0.06284487237982916,0.5748637430167226
14290,(rs_A**3 - rs_B**3)/((Z_B**2)),0.2002696437501509,-0.23187026962542306,0.03607345052675904
14291,(rs_A**3 - rs_B**3)/((Z_B**3)),0.203724631907873,-0.17690409001314789,0.11185527147793765
14292,(rs_A**3 - rs_B**3)/((rp_A**2)),0.1494276506158234,-0.5550045129501375,6.266705439125389e-08
14293,(rs_A**3 - rs_B**3)/((rp_A**3)),0.1966163439499193,-0.34243857331670347,0.0016377476780750008
14294,(rs_A**3 - rs_B**3)/((rp_B**2)),0.200692296011641,-0.2825834707791761,0.010103300027929387
14295,(rs_A**3 - rs_B**3)/((rp_B**3)),0.2040011066208259,-0.21592965837844982,0.05137196257758308
14296,(rs_A**3 - rs_B**3)/((rs_A**2)),0.1315188179386079,-0.6289686366897854,2.4865015951399246e-10
14297,(rs_A**3 - rs_B**3)/((rs_A**3)),0.1576038175368756,-0.5427586083695143,1.381291288080491e-07
14298,(rs_A**3 - rs_B**3)/((rs_B**2)),0.195009622155168,-0.3439549457882243,0.0015563917086351207
14299,(rs_A**3 - rs_B**3)/((rs_B**3)),0.2023541293529124,-0.26612786169066616,0.015664191935486363
14300,(rs_A**3 - rs_B**3)/(exp(EA_A)),0.1769113740937517,-0.4104840057810226,0.00012799452762520894
14301,(rs_A**3 - rs_B**3)/(exp(EA_B)),0.1871170487615393,-0.35693106543623854,0.0009959551348505266
14302,(rs_A**3 - rs_B**3)/(exp(IP_A)),0.2105812951013985,-0.024480346055645738,0.8271887846540797
14303,(rs_A**3 - rs_B**3)/(exp(IP_B)),0.2064202877492947,-0.13356461753536364,0.23158737213571576
14304,(rs_A**3 - rs_B**3)/(exp(Z_A)),0.2082175570757079,-0.059404600447625,0.5960136174357066
14305,(rs_A**3 - rs_B**3)/(exp(Z_B)),0.2120282316887825,-0.018274353125682413,0.8705543141938487
14306,(rs_A**3 - rs_B**3)/(exp(rp_A)),0.1404017002105935,-0.5934007749244996,4.227564809083365e-09
14307,(rs_A**3 - rs_B**3)/(exp(rp_B)),0.1718918545103898,-0.45740574139419415,1.5588727358350772e-05
14308,(rs_A**3 - rs_B**3)/(exp(rs_A)),0.1280401915798756,-0.6387655074890415,1.0679700637774154e-10
14309,(rs_A**3 - rs_B**3)/(exp(rs_B)),0.1662199096991491,-0.4803506715937488,4.946526963952656e-06
14310,(rs_A**3 - rs_B**3)/(sqrt(fabs(EA_A))),0.1543383457622454,-0.5231586389224803,4.592803789770802e-07
14311,(rs_A**3 - rs_B**3)/(sqrt(fabs(EA_B))),0.1534365395045751,-0.5310066743913895,2.864801532191834e-07
14312,(rs_A**3 - rs_B**3)/(sqrt(fabs(IP_A))),0.1652194474368387,-0.47574550519591574,6.269803839433123e-06
14313,(rs_A**3 - rs_B**3)/(sqrt(fabs(IP_B))),0.1546776110367638,-0.5250227833717064,4.110122765305435e-07
14314,(rs_A**3 - rs_B**3)/(sqrt(fabs(Z_A))),0.1588711128756249,-0.5006937968452303,1.664196246481583e-06
14315,(rs_A**3 - rs_B**3)/(sqrt(fabs(Z_B))),0.1737704750474204,-0.4463906840729374,2.6283804954902598e-05
14316,(rs_A**3 - rs_B**3)/(sqrt(fabs(rp_A))),0.1522192164207453,-0.5381670160283754,1.842895532224477e-07
14317,(rs_A**3 - rs_B**3)/(sqrt(fabs(rp_B))),0.168018104295714,-0.47483901119425687,6.566663009521467e-06
14318,(rs_A**3 - rs_B**3)/(sqrt(fabs(rs_A))),0.1509988241800291,-0.5440243712815571,1.274787940013367e-07
14319,(rs_A**3 - rs_B**3)/(sqrt(fabs(rs_B))),0.1642796177153373,-0.48862928221509805,3.202065239048364e-06
14320,(rs_A**3 - sqrt(fabs(rp_B)))/((EA_A**2)),0.1560053309039957,-0.5268683392963184,3.67982939662039e-07
14321,(rs_A**3 - sqrt(fabs(rp_B)))/((EA_A**3)),0.2174091652463105,0.011790571942951071,0.916270507720594
14322,(rs_A**3 - sqrt(fabs(rp_B)))/((EA_B**2)),0.1262722197977215,-0.6637443928712758,1.0734787113290738e-11
14323,(rs_A**3 - sqrt(fabs(rp_B)))/((EA_B**3)),0.1292123908451626,0.6863585058643678,1.1017003868752517e-12
14324,(rs_A**3 - sqrt(fabs(rp_B)))/((IP_A**2)),0.1813856238615217,-0.38218822552722864,0.0003952285817981212
14325,(rs_A**3 - sqrt(fabs(rp_B)))/((IP_A**3)),0.1877652737828989,0.3365722034653925,0.001989892961317481
14326,(rs_A**3 - sqrt(fabs(rp_B)))/((IP_B**2)),0.1539874835658392,-0.5292952059383715,3.1786172540571335e-07
14327,(rs_A**3 - sqrt(fabs(rp_B)))/((IP_B**3)),0.1572971954014576,0.5139353634685504,7.879278766269019e-07
14328,(rs_A**3 - sqrt(fabs(rp_B)))/((Z_A**2)),0.2064623565224311,-0.12818264715640798,0.2511067452359874
14329,(rs_A**3 - sqrt(fabs(rp_B)))/((Z_A**3)),0.2075189903360276,-0.08858704493450956,0.428691716782933
14330,(rs_A**3 - sqrt(fabs(rp_B)))/((Z_B**2)),0.1971667289878363,-0.2926331393792512,0.00763276765313054
14331,(rs_A**3 - sqrt(fabs(rp_B)))/((Z_B**3)),0.1998057389689109,-0.26323216411999467,0.016876925130646158
14332,(rs_A**3 - sqrt(fabs(rp_B)))/((rp_A**2)),0.09876140676520186,-0.7611964213154108,1.0416486006831904e-16
14333,(rs_A**3 - sqrt(fabs(rp_B)))/((rp_A**3)),0.06508861220934259,-0.845678765136077,1.5959516948112895e-23
14334,(rs_A**3 - sqrt(fabs(rp_B)))/((rp_B**2)),0.2012507972075785,-0.29194628771319875,0.007782872854005466
14335,(rs_A**3 - sqrt(fabs(rp_B)))/((rp_B**3)),0.2046058725807081,-0.22101921733591476,0.045994954233945166
14336,(rs_A**3 - sqrt(fabs(rp_B)))/((rs_A**2)),0.1017984494113345,-0.7442225845626887,1.126497907998528e-15
14337,(rs_A**3 - sqrt(fabs(rp_B)))/((rs_A**3)),0.0646129337125729,-0.8552652719404374,1.4933587876414905e-24
14338,(rs_A**3 - sqrt(fabs(rp_B)))/((rs_B**2)),0.1950409523697844,-0.35311637146242303,0.0011378467335622336
14339,(rs_A**3 - sqrt(fabs(rp_B)))/((rs_B**3)),0.2031350904675643,-0.27242953712225454,0.013282288795832951
14340,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(EA_A)),0.1746822533413691,-0.42641840226508554,6.480732872174559e-05
14341,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(EA_B)),0.1877936856333033,-0.35168205713163636,0.001195774057249885
14342,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(IP_A)),0.2014437676182338,-0.4918846542885807,2.6903031528933986e-06
14343,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(IP_B)),0.2066560150843941,-0.13045288063433763,0.24273996225039293
14344,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(Z_A)),0.2077960076776043,-0.07587797830963547,0.498067416447744
14345,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(Z_B)),0.2076887025349813,-0.32492549709182494,0.002897387291321397
14346,(rs_A**3 - sqrt(fabs(rp_B)))/(exp(rp_A)),0.1138453863219046,-0.7013036509349135,2.1791533564518072e-13
